elo_diff,tournament,neutral,is_world_cup,match_result,date,year
102.0,CECAFA Cup,True,False,home_win,1994-11-29,1994
41.0,Simba Tournament,True,False,away_win,1994-11-30,1994
210.0,Friendly,False,False,home_win,1994-11-30,1994
211.0,CECAFA Cup,False,False,away_win,1994-12-01,1994
318.0,CECAFA Cup,True,False,home_win,1994-12-01,1994
515.0,CECAFA Cup,True,False,home_win,1994-12-01,1994
420.0,CECAFA Cup,True,False,home_win,1994-12-03,1994
-26.0,Simba Tournament,True,False,draw,1994-12-04,1994
193.0,Friendly,False,False,home_win,1994-12-04,1994
7.0,CECAFA Cup,False,False,away_win,1994-12-05,1994
-131.0,Friendly,False,False,away_win,1994-12-08,1994
-204.0,Friendly,True,False,draw,1994-12-08,1994
-131.0,Friendly,False,False,away_win,1994-12-10,1994
86.0,Friendly,False,False,draw,1994-12-11,1994
-324.0,UEFA Euro qualification,True,False,away_win,1994-12-13,1994
-132.0,UEFA Euro qualification,False,False,away_win,1994-12-14,1994
607.0,UEFA Euro qualification,False,False,home_win,1994-12-14,1994
-253.0,UEFA Euro qualification,False,False,draw,1994-12-14,1994
-381.0,UEFA Euro qualification,False,False,away_win,1994-12-14,1994
91.0,Friendly,False,False,home_win,1994-12-14,1994
779.0,UEFA Euro qualification,False,False,home_win,1994-12-14,1994
-246.0,UEFA Euro qualification,False,False,away_win,1994-12-14,1994
-22.0,UEFA Euro qualification,False,False,away_win,1994-12-14,1994
-169.0,Friendly,False,False,home_win,1994-12-16,1994
-18.0,Friendly,False,False,away_win,1994-12-17,1994
28.0,UEFA Euro qualification,False,False,away_win,1994-12-17,1994
146.0,Friendly,False,False,draw,1994-12-18,1994
546.0,UEFA Euro qualification,False,False,home_win,1994-12-18,1994
-120.0,UEFA Euro qualification,False,False,home_win,1994-12-18,1994
415.0,Friendly,False,False,home_win,1994-12-21,1994
424.0,Friendly,False,False,draw,1994-12-25,1994
424.0,Friendly,False,False,draw,1994-12-29,1994
78.0,Friendly,False,False,home_win,1994-12-29,1994
-197.0,Friendly,False,False,draw,1994-12-29,1994
71.0,Friendly,False,False,home_win,1995-01-01,1995
424.0,Friendly,False,False,away_win,1995-01-02,1995
-123.0,Friendly,False,False,home_win,1995-01-02,1995
-33.0,Confederations Cup,True,False,away_win,1995-01-06,1995
-148.0,Confederations Cup,False,False,away_win,1995-01-06,1995
-88.0,African Cup of Nations qualification,False,False,draw,1995-01-07,1995
168.0,African Cup of Nations qualification,False,False,home_win,1995-01-08,1995
308.0,African Cup of Nations qualification,False,False,draw,1995-01-08,1995
138.0,African Cup of Nations qualification,False,False,home_win,1995-01-08,1995
-141.0,African Cup of Nations qualification,False,False,home_win,1995-01-08,1995
-383.0,Confederations Cup,True,False,away_win,1995-01-08,1995
440.0,African Cup of Nations qualification,False,False,draw,1995-01-08,1995
-233.0,Confederations Cup,False,False,away_win,1995-01-08,1995
46.0,African Cup of Nations qualification,False,False,home_win,1995-01-08,1995
-337.0,African Cup of Nations qualification,False,False,away_win,1995-01-09,1995
85.0,Confederations Cup,True,False,draw,1995-01-10,1995
-350.0,Confederations Cup,True,False,draw,1995-01-10,1995
-73.0,Confederations Cup,True,False,home_win,1995-01-13,1995
192.0,Confederations Cup,True,False,draw,1995-01-13,1995
131.0,Friendly,False,False,draw,1995-01-15,1995
62.0,Friendly,False,False,away_win,1995-01-18,1995
48.0,Friendly,False,False,draw,1995-01-18,1995
-409.0,African Cup of Nations qualification,False,False,home_win,1995-01-21,1995
-159.0,African Cup of Nations qualification,False,False,draw,1995-01-21,1995
75.0,African Cup of Nations qualification,False,False,home_win,1995-01-22,1995
110.0,African Cup of Nations qualification,False,False,home_win,1995-01-22,1995
324.0,African Cup of Nations qualification,False,False,draw,1995-01-22,1995
-188.0,African Cup of Nations qualification,False,False,draw,1995-01-22,1995
-149.0,African Cup of Nations qualification,False,False,home_win,1995-01-22,1995
-344.0,Friendly,False,False,away_win,1995-01-25,1995
-230.0,Friendly,False,False,draw,1995-01-26,1995
463.0,African Cup of Nations qualification,False,False,home_win,1995-01-29,1995
-221.0,Lunar New Year Cup,True,False,home_win,1995-01-31,1995
32.0,Friendly,True,False,home_win,1995-02-01,1995
-505.0,Friendly,True,False,away_win,1995-02-06,1995
-436.0,Friendly,False,False,away_win,1995-02-08,1995
-157.0,Friendly,False,False,home_win,1995-02-08,1995
276.0,African Cup of Nations qualification,False,False,draw,1995-02-10,1995
-160.0,Friendly,False,False,away_win,1995-02-11,1995
169.0,Friendly,False,False,home_win,1995-02-14,1995
393.0,Friendly,False,False,home_win,1995-02-14,1995
-53.0,Friendly,False,False,home_win,1995-02-15,1995
123.0,Friendly,False,False,home_win,1995-02-15,1995
-218.0,Friendly,False,False,home_win,1995-02-15,1995
-256.0,Friendly,False,False,draw,1995-02-15,1995
69.0,Friendly,False,False,home_win,1995-02-15,1995
-218.0,Friendly,False,False,draw,1995-02-17,1995
-86.0,Dynasty Cup,True,False,draw,1995-02-19,1995
-308.0,Dynasty Cup,False,False,away_win,1995-02-19,1995
-284.0,Dynasty Cup,False,False,draw,1995-02-21,1995
-62.0,Dynasty Cup,True,False,draw,1995-02-21,1995
301.0,Friendly,False,False,home_win,1995-02-21,1995
200.0,UEFA Euro qualification,False,False,away_win,1995-02-22,1995
-165.0,Friendly,False,False,draw,1995-02-22,1995
264.0,Friendly,False,False,home_win,1995-02-22,1995
-240.0,King's Cup,False,False,home_win,1995-02-22,1995
170.0,Friendly,False,False,away_win,1995-02-22,1995
-24.0,Dynasty Cup,True,False,away_win,1995-02-23,1995
-370.0,Dynasty Cup,False,False,away_win,1995-02-23,1995
-284.0,Dynasty Cup,False,False,draw,1995-02-26,1995
-62.0,Dynasty Cup,True,False,draw,1995-02-26,1995
121.0,Friendly,False,False,home_win,1995-03-01,1995
324.0,Friendly,False,False,home_win,1995-03-08,1995
-489.0,Friendly,False,False,draw,1995-03-08,1995
-217.0,Friendly,False,False,home_win,1995-03-08,1995
-3.0,Friendly,False,False,home_win,1995-03-08,1995
-33.0,Nehru Cup,True,False,home_win,1995-03-08,1995
-147.0,Friendly,False,False,draw,1995-03-08,1995
-160.0,Nehru Cup,False,False,away_win,1995-03-10,1995
-488.0,Nehru Cup,False,False,draw,1995-03-12,1995
-76.0,Friendly,False,False,draw,1995-03-12,1995
-521.0,Nehru Cup,False,False,home_win,1995-03-14,1995
328.0,Nehru Cup,True,False,home_win,1995-03-14,1995
439.0,Friendly,False,False,home_win,1995-03-15,1995
-361.0,Nehru Cup,True,False,away_win,1995-03-16,1995
75.0,CFU Caribbean Cup qualification,False,False,home_win,1995-03-21,1995
90.0,Friendly,False,False,home_win,1995-03-22,1995
72.0,Friendly,False,False,home_win,1995-03-23,1995
54.0,Friendly,False,False,draw,1995-03-24,1995
729.0,UEFA Euro qualification,False,False,home_win,1995-03-25,1995
-149.0,SAFF Cup,True,False,away_win,1995-03-25,1995
-113.0,SAFF Cup,True,False,home_win,1995-03-25,1995
-181.0,Friendly,False,False,draw,1995-03-25,1995
-410.0,Friendly,False,False,draw,1995-03-26,1995
128.0,CFU Caribbean Cup qualification,False,False,home_win,1995-03-26,1995
413.0,Friendly,False,False,draw,1995-03-29,1995
22.0,UEFA Euro qualification,False,False,home_win,1995-03-29,1995
-577.0,UEFA Euro qualification,False,False,draw,1995-03-29,1995
207.0,UEFA Euro qualification,False,False,home_win,1995-03-29,1995
158.0,Friendly,False,False,draw,1995-03-29,1995
-324.0,UEFA Euro qualification,False,False,draw,1995-03-29,1995
-581.0,UEFA Euro qualification,False,False,away_win,1995-03-29,1995
-90.0,UEFA Euro qualification,False,False,draw,1995-03-29,1995
-414.0,UEFA Euro qualification,False,False,away_win,1995-03-29,1995
-529.0,UEFA Euro qualification,False,False,draw,1995-03-29,1995
38.0,Friendly,True,False,away_win,1995-03-29,1995
579.0,UEFA Euro qualification,False,False,home_win,1995-03-29,1995
26.0,UEFA Euro qualification,False,False,home_win,1995-03-29,1995
95.0,UEFA Euro qualification,False,False,draw,1995-03-29,1995
94.0,UEFA Euro qualification,False,False,home_win,1995-03-29,1995
-36.0,SAFF Cup,True,False,home_win,1995-03-29,1995
-607.0,UEFA Euro qualification,False,False,away_win,1995-03-29,1995
-370.0,SAFF Cup,False,False,draw,1995-03-29,1995
-28.0,UEFA Euro qualification,False,False,draw,1995-03-29,1995
223.0,UEFA Euro qualification,False,False,draw,1995-03-29,1995
-244.0,UEFA Euro qualification,False,False,home_win,1995-03-29,1995
54.0,Friendly,False,False,home_win,1995-03-30,1995
126.0,SAFF Cup,True,False,draw,1995-03-31,1995
-95.0,SAFF Cup,False,False,home_win,1995-03-31,1995
-375.0,Friendly,False,False,away_win,1995-03-31,1995
189.0,Friendly,False,False,home_win,1995-04-02,1995
-128.0,CFU Caribbean Cup qualification,False,False,away_win,1995-04-02,1995
-370.0,SAFF Cup,False,False,home_win,1995-04-02,1995
390.0,Friendly,False,False,draw,1995-04-03,1995
232.0,Friendly,False,False,home_win,1995-04-05,1995
300.0,African Cup of Nations qualification,False,False,home_win,1995-04-07,1995
-375.0,African Cup of Nations qualification,False,False,away_win,1995-04-07,1995
271.0,African Cup of Nations qualification,False,False,home_win,1995-04-07,1995
-232.0,African Cup of Nations qualification,False,False,home_win,1995-04-08,1995
204.0,African Cup of Nations qualification,False,False,home_win,1995-04-08,1995
145.0,African Cup of Nations qualification,False,False,home_win,1995-04-08,1995
249.0,African Cup of Nations qualification,False,False,draw,1995-04-09,1995
-326.0,African Cup of Nations qualification,False,False,away_win,1995-04-09,1995
-75.0,CFU Caribbean Cup qualification,False,False,home_win,1995-04-09,1995
253.0,African Cup of Nations qualification,False,False,draw,1995-04-09,1995
-167.0,African Cup of Nations qualification,False,False,home_win,1995-04-09,1995
123.0,Friendly,False,False,home_win,1995-04-14,1995
-226.0,Friendly,False,False,home_win,1995-04-19,1995
122.0,African Cup of Nations qualification,False,False,away_win,1995-04-22,1995
-65.0,African Cup of Nations qualification,False,False,home_win,1995-04-22,1995
257.0,Friendly,False,False,home_win,1995-04-22,1995
212.0,Friendly,False,False,draw,1995-04-22,1995
-363.0,African Cup of Nations qualification,False,False,away_win,1995-04-22,1995
-66.0,African Cup of Nations qualification,False,False,draw,1995-04-23,1995
41.0,African Cup of Nations qualification,False,False,home_win,1995-04-23,1995
18.0,African Cup of Nations qualification,False,False,home_win,1995-04-23,1995
-276.0,African Cup of Nations qualification,False,False,home_win,1995-04-23,1995
159.0,African Cup of Nations qualification,False,False,draw,1995-04-23,1995
-346.0,African Cup of Nations qualification,False,False,away_win,1995-04-24,1995
227.0,UEFA Euro qualification,False,False,home_win,1995-04-25,1995
230.0,UEFA Euro qualification,False,False,home_win,1995-04-26,1995
-580.0,UEFA Euro qualification,False,False,away_win,1995-04-26,1995
-253.0,UEFA Euro qualification,True,False,away_win,1995-04-26,1995
536.0,UEFA Euro qualification,False,False,home_win,1995-04-26,1995
-370.0,UEFA Euro qualification,False,False,away_win,1995-04-26,1995
258.0,Friendly,False,False,home_win,1995-04-26,1995
214.0,UEFA Euro qualification,False,False,draw,1995-04-26,1995
-215.0,UEFA Euro qualification,False,False,away_win,1995-04-26,1995
-88.0,UEFA Euro qualification,False,False,home_win,1995-04-26,1995
101.0,UEFA Euro qualification,False,False,home_win,1995-04-26,1995
-265.0,UEFA Euro qualification,False,False,away_win,1995-04-26,1995
-624.0,UEFA Euro qualification,False,False,away_win,1995-04-26,1995
581.0,UEFA Euro qualification,False,False,home_win,1995-04-26,1995
-773.0,UEFA Euro qualification,False,False,away_win,1995-04-26,1995
246.0,UEFA Euro qualification,False,False,away_win,1995-04-26,1995
132.0,UEFA Euro qualification,False,False,home_win,1995-04-26,1995
26.0,CFU Caribbean Cup qualification,False,False,draw,1995-04-30,1995
39.0,Friendly,False,False,home_win,1995-05-04,1995
631.0,UEFA Euro qualification,False,False,home_win,1995-05-06,1995
-245.0,CFU Caribbean Cup qualification,False,False,away_win,1995-05-07,1995
-26.0,CFU Caribbean Cup qualification,False,False,home_win,1995-05-07,1995
-163.0,CFU Caribbean Cup qualification,False,False,away_win,1995-05-09,1995
-13.0,CFU Caribbean Cup qualification,True,False,away_win,1995-05-09,1995
-98.0,CFU Caribbean Cup qualification,False,False,draw,1995-05-11,1995
52.0,CFU Caribbean Cup qualification,True,False,draw,1995-05-11,1995
-111.0,CFU Caribbean Cup qualification,False,False,home_win,1995-05-13,1995
381.0,Friendly,False,False,home_win,1995-05-13,1995
-65.0,CFU Caribbean Cup qualification,True,False,home_win,1995-05-13,1995
147.0,Friendly,False,False,away_win,1995-05-13,1995
16.0,Copa Paz del Chaco,False,False,draw,1995-05-14,1995
245.0,CFU Caribbean Cup qualification,False,False,home_win,1995-05-14,1995
-358.0,Friendly,False,False,away_win,1995-05-17,1995
-308.0,Friendly,False,False,home_win,1995-05-17,1995
-90.0,Friendly,False,False,draw,1995-05-18,1995
146.0,Baltic Cup,False,False,home_win,1995-05-19,1995
-105.0,Baltic Cup,True,False,away_win,1995-05-20,1995
-197.0,Kirin Cup,False,False,draw,1995-05-21,1995
41.0,Baltic Cup,False,False,home_win,1995-05-21,1995
-108.0,Friendly,False,False,home_win,1995-05-22,1995
-12.0,CFU Caribbean Cup qualification,True,False,home_win,1995-05-23,1995
23.0,CFU Caribbean Cup qualification,False,False,home_win,1995-05-23,1995
-197.0,Kirin Cup,True,False,away_win,1995-05-24,1995
112.0,Friendly,True,False,home_win,1995-05-25,1995
520.0,CFU Caribbean Cup qualification,True,False,draw,1995-05-25,1995
-485.0,CFU Caribbean Cup qualification,False,False,away_win,1995-05-25,1995
237.0,UEFA Euro qualification,False,False,home_win,1995-05-25,1995
-237.0,Friendly,True,False,home_win,1995-05-25,1995
136.0,Friendly,False,False,home_win,1995-05-25,1995
508.0,CFU Caribbean Cup qualification,True,False,home_win,1995-05-27,1995
-497.0,CFU Caribbean Cup qualification,False,False,away_win,1995-05-27,1995
-220.0,Friendly,False,False,away_win,1995-05-28,1995
384.0,Friendly,False,False,draw,1995-05-28,1995
0.0,Kirin Cup,False,False,home_win,1995-05-28,1995
-83.0,Friendly,False,False,away_win,1995-05-28,1995
422.0,Friendly,False,False,home_win,1995-05-31,1995
-279.0,Friendly,False,False,away_win,1995-05-31,1995
247.0,UEFA Euro qualification,False,False,draw,1995-06-01,1995
205.0,African Cup of Nations qualification,False,False,draw,1995-06-02,1995
351.0,Friendly,False,False,home_win,1995-06-03,1995
387.0,UEFA Euro qualification,False,False,home_win,1995-06-03,1995
63.0,African Cup of Nations qualification,False,False,home_win,1995-06-03,1995
-11.0,Friendly,False,False,away_win,1995-06-04,1995
1.0,African Cup of Nations qualification,False,False,home_win,1995-06-04,1995
117.0,Friendly,True,False,home_win,1995-06-04,1995
167.0,African Cup of Nations qualification,False,False,home_win,1995-06-04,1995
1.0,Korea Cup,True,False,home_win,1995-06-04,1995
-225.0,African Cup of Nations qualification,False,False,away_win,1995-06-04,1995
75.0,African Cup of Nations qualification,False,False,home_win,1995-06-04,1995
187.0,African Cup of Nations qualification,False,False,home_win,1995-06-04,1995
-192.0,African Cup of Nations qualification,False,False,away_win,1995-06-04,1995
127.0,African Cup of Nations qualification,False,False,draw,1995-06-04,1995
-23.0,African Cup of Nations qualification,False,False,away_win,1995-06-04,1995
-33.0,Korea Cup,False,False,home_win,1995-06-05,1995
339.0,Friendly,True,False,home_win,1995-06-06,1995
-192.0,UEFA Euro qualification,False,False,home_win,1995-06-07,1995
-11.0,Friendly,False,False,away_win,1995-06-07,1995
577.0,UEFA Euro qualification,False,False,home_win,1995-06-07,1995
-536.0,UEFA Euro qualification,False,False,away_win,1995-06-07,1995
265.0,UEFA Euro qualification,False,False,away_win,1995-06-07,1995
381.0,UEFA Euro qualification,False,False,home_win,1995-06-07,1995
133.0,UEFA Euro qualification,False,False,home_win,1995-06-07,1995
253.0,UEFA Euro qualification,False,False,home_win,1995-06-07,1995
-868.0,UEFA Euro qualification,False,False,away_win,1995-06-07,1995
580.0,UEFA Euro qualification,False,False,home_win,1995-06-07,1995
200.0,UEFA Euro qualification,False,False,away_win,1995-06-07,1995
129.0,Friendly,False,False,draw,1995-06-08,1995
-16.0,Copa Paz del Chaco,False,False,draw,1995-06-09,1995
-87.0,Friendly,False,False,home_win,1995-06-09,1995
95.0,Korea Cup,True,False,away_win,1995-06-10,1995
63.0,Korea Cup,False,False,away_win,1995-06-10,1995
222.0,Friendly,True,False,draw,1995-06-10,1995
12.0,Friendly,False,False,away_win,1995-06-11,1995
-46.0,UEFA Euro qualification,False,False,home_win,1995-06-11,1995
-52.0,Friendly,True,False,away_win,1995-06-11,1995
-159.0,UEFA Euro qualification,False,False,home_win,1995-06-11,1995
281.0,UEFA Euro qualification,False,False,away_win,1995-06-11,1995
-21.0,USA Cup,False,False,home_win,1995-06-11,1995
1.0,Korea Cup,True,False,home_win,1995-06-12,1995
275.0,Friendly,False,False,home_win,1995-06-14,1995
250.0,USA Cup,True,False,home_win,1995-06-17,1995
90.0,Friendly,False,False,home_win,1995-06-18,1995
-213.0,USA Cup,False,False,home_win,1995-06-18,1995
-390.0,Friendly,False,False,away_win,1995-06-18,1995
79.0,Friendly,False,False,away_win,1995-06-19,1995
-169.0,Friendly,False,False,away_win,1995-06-19,1995
-13.0,Friendly,True,False,away_win,1995-06-20,1995
90.0,Friendly,False,False,home_win,1995-06-21,1995
13.0,Friendly,True,False,home_win,1995-06-21,1995
-58.0,USA Cup,True,False,draw,1995-06-21,1995
209.0,Friendly,False,False,draw,1995-06-22,1995
143.0,Friendly,True,False,home_win,1995-06-22,1995
-182.0,Friendly,False,False,away_win,1995-06-23,1995
90.0,Friendly,False,False,away_win,1995-06-24,1995
192.0,USA Cup,True,False,home_win,1995-06-24,1995
-180.0,Friendly,False,False,home_win,1995-06-25,1995
228.0,Friendly,False,False,home_win,1995-06-25,1995
-271.0,USA Cup,False,False,draw,1995-06-25,1995
-114.0,Friendly,False,False,home_win,1995-06-25,1995
228.0,Friendly,False,False,draw,1995-06-28,1995
131.0,Friendly,False,False,home_win,1995-06-29,1995
260.0,Friendly,False,False,home_win,1995-06-30,1995
108.0,Friendly,False,False,home_win,1995-06-30,1995
26.0,Friendly,False,False,home_win,1995-07-01,1995
-163.0,Friendly,False,False,home_win,1995-07-01,1995
314.0,Friendly,False,False,home_win,1995-07-02,1995
459.0,Copa América,False,False,home_win,1995-07-05,1995
117.0,Copa América,True,False,away_win,1995-07-06,1995
339.0,Copa América,True,False,home_win,1995-07-07,1995
322.0,Copa América,True,False,draw,1995-07-07,1995
259.0,Copa América,True,False,home_win,1995-07-08,1995
-175.0,Copa América,True,False,home_win,1995-07-08,1995
491.0,Copa América,True,False,home_win,1995-07-09,1995
-375.0,Friendly,False,False,draw,1995-07-09,1995
85.0,Copa América,False,False,home_win,1995-07-09,1995
378.0,Copa América,True,False,home_win,1995-07-10,1995
